review_id,reviewer_name,title,rating,date,content
review_168653165,"jendimondPortland, Maine175The best way to see Minneapolis!Review ofMagical History TourReviewed July 23, 2013via mobileI was in town visiting college friends who suggested this...what a blast! The instructional part of the tour (how to use a Segway) did not take up too much time and was actually entertaining as well as informative. The guides (3 of them for a group of 12, which seemed perfect) were knowledgable about the city's history, funny, patient and helpful. I was impressed that they learned everyone's names so quickly, which made the tour more personal. There were plenty of breaks to stop and take photos, etc. Don't be intimidated about the Segway--it's quite easy to learn and, once you get comfortable, it's SO much fun! Do not miss this tour on your visit to the Twin Cities.Date of experience:July 2013Ask jendimond about Magical History Tour1Thank jendimondThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",The best way to see Minneapolis!,5.0,Date of experience:July 2013,"I was in town visiting college friends who suggested this...what a blast! The instructional part of the tour (how to use a Segway) did not take up too much time and was actually entertaining as well as informative. The guides (3 of them for a group of 12, which seemed perfect) were knowledgable about the city's history, funny, patient and helpful. I was impressed that they learned everyone's names so quickly, which made the tour more personal. There were plenty of breaks to stop and take photos, etc. Don't be intimidated about the Segway--it's quite easy to learn and, once you get comfortable, it's SO much fun! Do not miss this tour on your visit to the Twin Cities."
review_234947186,"Mary DMinneapolis, Minnesota101Great way to tour the riverfront and learn about the history of Minneapolis.Review ofMagical History TourReviewed October 17, 2014I had always wanted to take a segway tour so when my 4 long time friends came into town from all of the U.S., I made the reservations.  It didn't take us long to get the hang of 'driving' and we were off on the Magical History Tour!  I loved learning more about this city, the history of the Stone Arch bridge and the riverfront businesses from the past.  I want to do it again....and I will!Date of experience:September 2014Review collected in partnership with this attractionThis business uses tools provided by Tripadvisor (or one of its official Review Collection Partners) to encourage and collect guest reviews, including this one.Ask Mary D about Magical History TourThank Mary DThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Great way to tour the riverfront and learn about the history of Minneapolis.,5.0,Date of experience:September 2014,"I had always wanted to take a segway tour so when my 4 long time friends came into town from all of the U.S., I made the reservations.  It didn't take us long to get the hang of 'driving' and we were off on the Magical History Tour!  I loved learning more about this city, the history of the Stone Arch bridge and the riverfront businesses from the past.  I want to do it again....and I will!"
review_402208549,"LilyPitsMinnesota102Magical history tour Summit Avenue, etcReview ofMagical History TourReviewed August 6, 2016via mobileSuper fun, especially with Paul and Emma taking such good care of us, and Paul's knowledge of St. Paul's history is most interesting.  Thanks for a great experience!Date of experience:August 2016Ask LilyPits about Magical History TourThank LilyPitsThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews","Magical history tour Summit Avenue, etc",5.0,Date of experience:August 2016,"Super fun, especially with Paul and Emma taking such good care of us, and Paul's knowledge of St. Paul's history is most interesting.  Thanks for a great experience!"
review_514227288,"MilwaukeeCraigMilwaukee331210Make sure you go here before the Mill City Museum if you are planning on doing bothReview ofMagical History TourReviewed August 17, 2017If you are planning on going to the Mill City Museum and taking this tour - make sure you go here first - since this tour includes a voucher for free admission to the Mill City Museum. Highly suggest the Sunday morning tour since this means your snack break will be at the Guthrie Theater instead of the normal stop at Mill City Museum (this allowed us to discover a whole new site). Overall very education about Minneapolis history and fun. They will also give you coupons that give you a discount at a couple local restaurants - the Sunday morning tour ends just in time for you to want to eat lunch so this works out well. Tour goes up and down the river with frequent stops for photos and narration. 1 snack stop (cookie & drink included in tour) and 1 water stop. The second guide takes pictures with both your camera and his own (you can download these for free later).Date of experience:August 2017Ask MilwaukeeCraig about Magical History TourThank MilwaukeeCraigThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, General Manager at Magical History Tour, responded to this reviewResponded August 18, 2017Thanks for your review! We appreciate the insight you are providing to people curious about our Segway Tours. Hopefully you can come back and enjoy one of our other (3) Segway tour options.Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",Make sure you go here before the Mill City Museum if you are planning on doing both,5.0,Date of experience:August 2017,If you are planning on going to the Mill City Museum and taking this tour - make sure you go here first - since this tour includes a voucher for free admission to the Mill City Museum. Highly suggest the Sunday morning tour since this means your snack break will be at the Guthrie Theater instead of the normal stop at Mill City Museum (this allowed us to discover a whole new site). Overall very education about Minneapolis history and fun. They will also give you coupons that give you a discount at a couple local restaurants - the Sunday morning tour ends just in time for you to want to eat lunch so this works out well. Tour goes up and down the river with frequent stops for photos and narration. 1 snack stop (cookie & drink included in tour) and 1 water stop. The second guide takes pictures with both your camera and his own (you can download these for free later).
review_509508474,"H2497TFmikehDickinson, North Dakota142Great time!Review ofMagical History TourReviewed August 7, 2017via mobileVisited for first time off of Trip Advisor recommendation. I had not seen this type of tour offering and had never been on a Segway. Segway was easy to learn. Tour was extensive and informative. Guides (Micheal, Jessie & Myka) were great!  Good time for all ages.Date of experience:August 2017>>>Ask H2497TFmikeh about Magical History TourThank H2497TFmikehThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Manager at Magical History Tour, responded to this reviewResponded September 25, 2017We're so happy you enjoyed your tour with us, Mike! Please come visit us again some time!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",Great time!,5.0,Date of experience:August 2017,"Visited for first time off of Trip Advisor recommendation. I had not seen this type of tour offering and had never been on a Segway. Segway was easy to learn. Tour was extensive and informative. Guides (Micheal, Jessie & Myka) were great!  Good time for all ages."
review_435645091,"azmodan91Clifton Park, New York21Magical History TourReview ofMagical History TourReviewed November 8, 2016Everyone was super friendly (Ben, Ian, etc), and the Segways were easy to learn.  Everyone is a little wobbly for the first minute or 2, but after that, it becomes like second nature, and it's easy and fun to get around on them.  The tour itself was 3 hours or so, and i honestly could've spent twice that amount of time on them and not have gotten tired of it.  Long story short...sign up, you will not be disappointed!Date of experience:November 2016>Ask azmodan91 about Magical History TourThank azmodan91This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Magical History Tour,5.0,Date of experience:November 2016,"Everyone was super friendly (Ben, Ian, etc), and the Segways were easy to learn.  Everyone is a little wobbly for the first minute or 2, but after that, it becomes like second nature, and it's easy and fun to get around on them.  The tour itself was 3 hours or so, and i honestly could've spent twice that amount of time on them and not have gotten tired of it.  Long story short...sign up, you will not be disappointed!"
review_759046964,"509ashleyrShakopee, Minnesota21YassssReview ofMagical History TourReviewed July 5, 2020Ray and Karl were awesome! Full of enthusiasm and humor & I learned a ton on this tour. It was my second time on this tour but I still enjoyed it!Date of experience:July 2020Ask 509ashleyr about Magical History TourThank 509ashleyrThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Public Relations Manager at Magical History Tour, responded to this reviewResponded September 22, 2020Thank you so much for the positive review of Human On A Stick Segway Tours of Minneapolis! We are so glad your second experience with us was still a magical time, and we sure had a great time too!Our Magical History Tour definitely is our most popular tour, but we recommend trying our Minneapolis Walker Sculpture Garden Tour for something different and equally as magical!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",Yassss,5.0,Date of experience:July 2020,Ray and Karl were awesome! Full of enthusiasm and humor & I learned a ton on this tour. It was my second time on this tour but I still enjoyed it!
review_580282336,"larrys969Plymouth, Minnesota1816In our own backyardReview ofMagical History TourReviewed May 14, 2018via mobileThis was our first Segway Tour, what a great experience! Michael,Tate and Phil gave us a great tour of the Minneapolis river front. We learned and saw things that we had never experienced.  As a lifelong resident of the area we didn’t know what we were missing. The tour was almost perfect except it started raining half way through. But they had us covered, ponchos for everyone! It was even fun in the rain. We will definitely take Segways tours on future trips. Maybe even another one in our backyard.Date of experience:May 2018>>>Ask larrys969 about Magical History Tour1Thank larrys969This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Guest Relations Manager at Magical History Tour, responded to this reviewResponded May 16, 2018We're so glad you had a great tour! We love having local riders on tour, and sharing this history. It will take more than a little rain from Mother Nature to put a damper on a Segway tour. Thanks for riding with us, we hope to see you back soon!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",In our own backyard,5.0,Date of experience:May 2018,"This was our first Segway Tour, what a great experience! Michael,Tate and Phil gave us a great tour of the Minneapolis river front. We learned and saw things that we had never experienced.  As a lifelong resident of the area we didn’t know what we were missing. The tour was almost perfect except it started raining half way through. But they had us covered, ponchos for everyone! It was even fun in the rain. We will definitely take Segways tours on future trips. Maybe even another one in our backyard."
review_225929449,"Rosebud56England2412Segway is the way to go!Review ofMagical History TourReviewed September 1, 2014A great way to get a flavour if the city, learn some of its history and have great fun on a Segway at the same time.  Even if you've never been on one, it is so easy to learn and off you go. I would recommend it to anyone.Date of experience:August 2014Ask Rosebud56 about Magical History TourThank Rosebud56This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Segway is the way to go!,5.0,Date of experience:August 2014,"A great way to get a flavour if the city, learn some of its history and have great fun on a Segway at the same time.  Even if you've never been on one, it is so easy to learn and off you go. I would recommend it to anyone."
review_475946359,"EjpjapGreen Bay, Wisconsin190107Great time!Review ofMagical History TourReviewed April 15, 2017via mobileWe had a great time on this tour. There were four adults and two children. Everyone was quick to get the hang of riding and we were off. The stop at The Mill City Muesum was a nice break. The cookies were delicious. Ben and Chris did a great job guiding the tour. Would reccomend to anyone.Date of experience:April 2017Ask Ejpjap about Magical History Tour1Thank EjpjapThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Front Office Manager at Magical History Tour, responded to this reviewResponded April 23, 2017We are happy to hear you enjoyed your tour. Thanks for riding with us!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",Great time!,5.0,Date of experience:April 2017,We had a great time on this tour. There were four adults and two children. Everyone was quick to get the hang of riding and we were off. The stop at The Mill City Muesum was a nice break. The cookies were delicious. Ben and Chris did a great job guiding the tour. Would reccomend to anyone.
review_585012339,"jwpjr-ollllllloHouston, Texas62Segway - a great way to explore a new cityReview ofMagical History TourReviewed June 4, 2018We have been on many Segway tours across the U.S. and this was one of the best.   We covered lots of ground and learned a lot about Minneapolis by our lead tour guide Ben, who was supported by Emily and Anna.   These three and the entire team were great.   Well Done!!Date of experience:June 2018Ask jwpjr-olllllllo about Magical History TourThank jwpjr-ollllllloThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Public Relations Manager at Magical History Tour, responded to this reviewResponded June 5, 2018We're glad you consider us one of the best! Ben, Emily, and Anna are awesome guides. Thanks for riding with us!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",Segway - a great way to explore a new city,5.0,Date of experience:June 2018,"We have been on many Segway tours across the U.S. and this was one of the best.   We covered lots of ground and learned a lot about Minneapolis by our lead tour guide Ben, who was supported by Emily and Anna.   These three and the entire team were great.   Well Done!!"
review_297033274,"167leannecRegina, Canada64Time Well SpentReview ofMagical History TourReviewed August 8, 2015via mobileOur family registered for the tour and  completely enjoyed this activity. They go though the safety video and give the group time to get familiar with riding a Segway before beginning the tour.Our guides were knowledgable on Minneapolis history.  They made stops and shared historic events including the ""Niagra Falls"", the Mill ruins and numerous buildings, bridges of interest.The tour itself was around 2 1/2 hours and it really went by quickly. Our whole family really enjoyed the tour and we covered a lot of distance being on Segways.Date of experience:August 2015>Ask 167leannec about Magical History Tour3Thank 167leannecThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Time Well Spent,5.0,Date of experience:August 2015,"Our family registered for the tour and  completely enjoyed this activity. They go though the safety video and give the group time to get familiar with riding a Segway before beginning the tour.Our guides were knowledgable on Minneapolis history.  They made stops and shared historic events including the ""Niagra Falls"", the Mill ruins and numerous buildings, bridges of interest.The tour itself was around 2 1/2 hours and it really went by quickly. Our whole family really enjoyed the tour and we covered a lot of distance being on Segways."
review_143323846,"LisaTa0618Minneapolis, Minnesota324A must do!Review ofMagical History TourReviewed October 21, 2012Spent a weekend downtown and this was a highlight!  So worth the money...great tour, interesting facts on the city, great sites....even a stop for cookies and a drink....and did I mention segways are awesome?  I will do this every summer!  Cozy area to grab a meal after!  Do it!Date of experience:July 2012Ask LisaTa0618 about Magical History TourThank LisaTa0618This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",A must do!,5.0,Date of experience:July 2012,"Spent a weekend downtown and this was a highlight!  So worth the money...great tour, interesting facts on the city, great sites....even a stop for cookies and a drink....and did I mention segways are awesome?  I will do this every summer!  Cozy area to grab a meal after!  Do it!"
review_956270245,"Megan E1Always a joy to Segway!!!Review ofMagical History TourReviewed June 22, 2024via mobileWe have gone on several Segway tours with Human on a Stick.  It is always a great way to spend a morning or afternoon.  We like to introduce out of town friends and family to the joy of Segwaying - but even locals who have never Segwayed before love the experience and tours and learn something new about local history.  The guides have all been entertaining and knowledgeable, and this latest trip, despite rain, was a lot of fun!  This won’t be our last time!  Highly recommend enjoying one of these adventures!Date of experience:June 2024Ask Megan E about Magical History TourThank Megan EThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Always a joy to Segway!!!,5.0,Date of experience:June 2024,"We have gone on several Segway tours with Human on a Stick.  It is always a great way to spend a morning or afternoon.  We like to introduce out of town friends and family to the joy of Segwaying - but even locals who have never Segwayed before love the experience and tours and learn something new about local history.  The guides have all been entertaining and knowledgeable, and this latest trip, despite rain, was a lot of fun!  This won’t be our last time!  Highly recommend enjoying one of these adventures!"
review_275141934,"annesR1323XJDunlap, Illinois5344Wonderful tour!!!Review ofMagical History TourReviewed May 27, 2015via mobileWe had a meeting for work in Minneapolis and as an activity we went on a Segway tour led b Will and Erin! It was so much fun!!!!!!!Date of experience:May 2015Ask annesR1323XJ about Magical History TourThank annesR1323XJThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Wonderful tour!!!,5.0,Date of experience:May 2015,We had a meeting for work in Minneapolis and as an activity we went on a Segway tour led b Will and Erin! It was so much fun!!!!!!!
review_504905901,"MCRAGSChesapeake, Virginia7026A Great Way to See and Hear the History of MinneapolisReview ofMagical History TourReviewed July 23, 2017My Grandson and I signed up for this tour never having rode a SEGWAY.  We went through the trainging for 15 minutes and then proceeded on a 3 hour tour of Minneapolis along both sides of the Mississippi.  Chris and Joy were our guides and wow...how customer focused they are!!!  Both offered individual attention to ensure everyone had a great experience.  They are the BEST!!!   I also appreciate Bill who helped out with the introduction.  A military discount was offered as well which I always appreciate.  A fantastic expeience and worth the price!!!Date of experience:July 2017>Ask MCRAGS about Magical History TourThank MCRAGSThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, General Manager at Magical History Tour, responded to this reviewResponded July 24, 2017Thank you so much for your kind words! We are so glad we were able to give you a memorable experience!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",A Great Way to See and Hear the History of Minneapolis,5.0,Date of experience:July 2017,My Grandson and I signed up for this tour never having rode a SEGWAY.  We went through the trainging for 15 minutes and then proceeded on a 3 hour tour of Minneapolis along both sides of the Mississippi.  Chris and Joy were our guides and wow...how customer focused they are!!!  Both offered individual attention to ensure everyone had a great experience.  They are the BEST!!!   I also appreciate Bill who helped out with the introduction.  A military discount was offered as well which I always appreciate.  A fantastic expeience and worth the price!!!
review_73829716,"mirandahermanSeattle, Washington1214A BLAST - Would do AgainReview ofMagical History TourReviewed August 4, 2010I've recently done both the Magical history segway tour in Minneapolis as well as the one in Saint Paul and both were great! Both times I went with my husband and siblings and we had a blast. It is such a fun way to learn the history and see the sights, and cruising on a segway is pretty awesome. Between the two tours, the Saint Paul Segway tour was by far our favorite. The Minneapolis tour was fun, but we didn't like how large the tour sizes were. The day we toured, our group had almost 40 people. With that large of group, it was difficult to hear the guides and get the most out of the tour. The Saint Paul tour is much smaller and frankly not very well known, so the day we took the tour it was just us 4! We had the tour all to ourselves and it was great. The tour guide was awesome - very informative, funny and got along with us great. Along the ride we stopped for pictures at various locations and even had enough time to spare that we got to spend some time touring the Saint Paul Cathedral. I found the tour in Saint Paul to be a lot more interesting and fun overall. However, I'd highly suggest both of them.>>Ask mirandaherman about Magical History Tour2Thank mirandahermanThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",A BLAST - Would do Again,5.0,,"I've recently done both the Magical history segway tour in Minneapolis as well as the one in Saint Paul and both were great! Both times I went with my husband and siblings and we had a blast. It is such a fun way to learn the history and see the sights, and cruising on a segway is pretty awesome. Between the two tours, the Saint Paul Segway tour was by far our favorite. The Minneapolis tour was fun, but we didn't like how large the tour sizes were. The day we toured, our group had almost 40 people. With that large of group, it was difficult to hear the guides and get the most out of the tour. The Saint Paul tour is much smaller and frankly not very well known, so the day we took the tour it was just us 4! We had the tour all to ourselves and it was great. The tour guide was awesome - very informative, funny and got along with us great. Along the ride we stopped for pictures at various locations and even had enough time to spare that we got to spend some time touring the Saint Paul Cathedral. I found the tour in Saint Paul to be a lot more interesting and fun overall. However, I'd highly suggest both of them."
review_684045811,"weekendvisitor2015Milwaukee, Wisconsin4826Very fun family activity!Review ofMagical History TourReviewed June 24, 2019via mobileWe had a great time touring the historic riverfront. Our family is generally not interested in taking tours (we’re pretty active) however the segways made the tour so fun for our teenage kids as well as us. Jim & co were great at getting us feeling comfortable using the segways prior to leaving for the tour. We didn’t go in super busy areas where a first timer like me would get nervous. Learned alot about a beautiful part of the city! Would definitely recommend for families!!Date of experience:June 2019Ask weekendvisitor2015 about Magical History Tour1Thank weekendvisitor2015This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Manager at Magical History Tour, responded to this reviewResponded June 25, 2019The excellent bike paths in Minneapolis make this tour a breeze. Glad the whole family enjoyed themselves!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",Very fun family activity!,5.0,Date of experience:June 2019,We had a great time touring the historic riverfront. Our family is generally not interested in taking tours (we’re pretty active) however the segways made the tour so fun for our teenage kids as well as us. Jim & co were great at getting us feeling comfortable using the segways prior to leaving for the tour. We didn’t go in super busy areas where a first timer like me would get nervous. Learned alot about a beautiful part of the city! Would definitely recommend for families!!
review_584789613,"lesley566Minneapolis, Minnesota1Fun and exciting way to learn more about the History of Minneapolis!Review ofMagical History TourReviewed June 3, 2018Take the tour! Thomas and Emily were fantastic and entertaining guides.  So many interesting and colorful facts about the area. All while riding on a Segway!Date of experience:June 2018>Ask lesley566 about Magical History TourThank lesley566This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Guest Relations Manager at Magical History Tour, responded to this reviewResponded June 3, 2018We're glad you had a great time! Thanks for coming on tour with us!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",Fun and exciting way to learn more about the History of Minneapolis!,5.0,Date of experience:June 2018,Take the tour! Thomas and Emily were fantastic and entertaining guides.  So many interesting and colorful facts about the area. All while riding on a Segway!
review_811087798,"O1034CQdonnad1A Great Day Was Had By All!!!Review ofMagical History TourReviewed September 21, 2021Our staff did the Minneapolis History Tour as a staff appreciation/team building event.  It was fabulous.  The people at ""Human on A Stick"" are great, funny, knowledgeable.  It has been a wonderful experience from our initial contact till we had to say good-by at the end of the day.  Whether you are a local or visiting Minnesota please don't miss this opportunity for a really fun and exciting outing!!Date of experience:September 2021Ask O1034CQdonnad about Magical History TourThank O1034CQdonnadThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",A Great Day Was Had By All!!!,5.0,Date of experience:September 2021,"Our staff did the Minneapolis History Tour as a staff appreciation/team building event.  It was fabulous.  The people at ""Human on A Stick"" are great, funny, knowledgeable.  It has been a wonderful experience from our initial contact till we had to say good-by at the end of the day.  Whether you are a local or visiting Minnesota please don't miss this opportunity for a really fun and exciting outing!!"
review_115981613,"StempsNew Berlin, WI66Very enjoyable trip!Review ofMagical History TourReviewed July 29, 2011Taking a Segway tour has been on my bucket list for awhile so after a few mind numbing days in the Mall of America, we decided to give the Minneapolis tour a try.  First off, the riding the Segways are way cool!  Following our guide single file did not give much of an opportunity to really ""see what they could do"" but there were a few stops taken where if you wanted, you could cruise around and get the RPM's up.  Riding is very easy-after some good instruction from the guides and 10 minutes of practice it felt automatic.  It gets to the point where it's almost like walking in that you can make it do what you want without really even thinking about it.  The tour itself was pretty interesting-better than I thought it would be reading some of the earlier reviews.  Yes, there was a silly instructional video to watch and yes, we had a good 20 minutes of riding around in circles before we took off but still a very enjoyable experience.  One could ask if it was really worth $80 a piece . . .but it was vacation and it just meant less purchases when we got back to the mall.  Bottom line-if you haven't done once before, you should!Date of experience:July 2011Ask Stemps about Magical History Tour1Thank StempsThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Very enjoyable trip!,4.0,Date of experience:July 2011,"Taking a Segway tour has been on my bucket list for awhile so after a few mind numbing days in the Mall of America, we decided to give the Minneapolis tour a try.  First off, the riding the Segways are way cool!  Following our guide single file did not give much of an opportunity to really ""see what they could do"" but there were a few stops taken where if you wanted, you could cruise around and get the RPM's up.  Riding is very easy-after some good instruction from the guides and 10 minutes of practice it felt automatic.  It gets to the point where it's almost like walking in that you can make it do what you want without really even thinking about it.  The tour itself was pretty interesting-better than I thought it would be reading some of the earlier reviews.  Yes, there was a silly instructional video to watch and yes, we had a good 20 minutes of riding around in circles before we took off but still a very enjoyable experience.  One could ask if it was really worth $80 a piece . . .but it was vacation and it just meant less purchases when we got back to the mall.  Bottom line-if you haven't done once before, you should!"
review_396894329,"Pam SMinneapolis, Minnesota113Even better than anticipated!Review ofMagical History TourReviewed July 25, 2016We have wanted to go on this tour for a long time.  We finally booked it as a 'stay-cation' outing and took my 19 year old niece visiting from California with us.  We all had a great time, the Segways are very fun, training is thorough. We visited parts of Minneapolis we haven't seen before & learned a lot.  Our tour guide, Carmen was great, as was the rest of the team.  Highly recommend this tour.  Worth the price.Date of experience:July 2016Ask Pam S about Magical History TourThank Pam SThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Even better than anticipated!,5.0,Date of experience:July 2016,"We have wanted to go on this tour for a long time.  We finally booked it as a 'stay-cation' outing and took my 19 year old niece visiting from California with us.  We all had a great time, the Segways are very fun, training is thorough. We visited parts of Minneapolis we haven't seen before & learned a lot.  Our tour guide, Carmen was great, as was the rest of the team.  Highly recommend this tour.  Worth the price."
review_620782870,"MikeC1101Milwaukee, Wisconsin8952Fun and informative tour.Review ofMagical History TourReviewed September 30, 2018via mobileGreat tour - the combination of fun historical facts, fascinating and picturesque stops,  humorous anecdotes, and personal attention make this one not to miss.  They tailor the ride to any skill level, and are more interesting in you having a great experience that sticking to a tight schedule. Segway is an interesting way to experience a new place, slow enough to really see things, quick enough to cover a lot of ground - almost anyone can do it.  Mary and Denny were excellent guides, highly recommend time with them.Trip includes a museum pass and discount card for restaurants after, making it an even better value - plus t-shirts are half off after the tour.Date of experience:September 2018Ask MikeC1101 about Magical History Tour1Thank MikeC1101This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Guest Relations Manager at Magical History Tour, responded to this reviewResponded October 4, 2018Whether you're 12 or 80, you can ride a Segway, and have a great time! Thanks for riding with us!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 490 reviews",Fun and informative tour.,5.0,Date of experience:September 2018,"Great tour - the combination of fun historical facts, fascinating and picturesque stops,  humorous anecdotes, and personal attention make this one not to miss.  They tailor the ride to any skill level, and are more interesting in you having a great experience that sticking to a tight schedule. Segway is an interesting way to experience a new place, slow enough to really see things, quick enough to cover a lot of ground - almost anyone can do it.  Mary and Denny were excellent guides, highly recommend time with them.Trip includes a museum pass and discount card for restaurants after, making it an even better value - plus t-shirts are half off after the tour."
review_376262009,"kevin rCedar Falls, Iowa191Reglein ' having funReview ofMagical History TourReviewed May 24, 2016via mobileLove to do this as much as possible, plus the view and history lesson is out of this world. K.C.,Brody,me and wife Sondra just love it! Worth it!Date of experience:May 2016>>>>Ask kevin r about Magical History TourThank kevin rThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 490 reviews",Reglein ' having fun,5.0,Date of experience:May 2016,"Love to do this as much as possible, plus the view and history lesson is out of this world. K.C.,Brody,me and wife Sondra just love it! Worth it!"
